BMC, ecology2, 999999, 4995991, ABMC, 128, 2, 1, 128, 2, 4.385128977902e+04, 4.129193750996e+03, 9.416356444256e-02
BMC, ecology2, 999999, 4995991, ABMC, 128, 2, 2, 128, 2, 4.385128977902e+04, 4.129193750996e+03, 9.416356444256e-02
BMC, ecology2, 999999, 4995991, ABMC, 128, 2, 3, 128, 2, 4.385128977902e+04, 4.129193750996e+03, 9.416356444256e-02
BMC, ecology2, 999999, 4995991, ABMC, 128, 3, 1, 128, 5, 4.385128977902e+04, 4.110420306554e+03, 9.373544831331e-02
BMC, ecology2, 999999, 4995991, ABMC, 128, 3, 2, 128, 5, 4.385128977902e+04, 4.095620436940e+03, 9.339794696071e-02
BMC, ecology2, 999999, 4995991, ABMC, 128, 3, 3, 128, 5, 4.385128977902e+04, 4.110536210290e+03, 9.373809142226e-02
BMC, ecology2, 999999, 4995991, ABMC, 256, 1, 1, 256, 5, 4.385128977902e+04, 4.143020343635e+03, 9.447887084993e-02
BMC, ecology2, 999999, 4995991, ABMC, 256, 1, 2, 256, 6, 4.385128977902e+04, 4.142589274489e+03, 9.446904059981e-02
BMC, ecology2, 999999, 4995991, ABMC, 256, 1, 3, 256, 5, 4.385128977902e+04, 4.138144953053e+03, 9.436769075450e-02
BMC, ecology2, 999999, 4995991, ABMC, 256, 2, 1, 256, 2, 4.385128977902e+04, 4.192808139852e+03, 9.561424899886e-02
BMC, ecology2, 999999, 4995991, ABMC, 256, 2, 2, 256, 2, 4.385128977902e+04, 4.192808139852e+03, 9.561424899886e-02
BMC, ecology2, 999999, 4995991, ABMC, 256, 2, 3, 256, 2, 4.385128977902e+04, 4.192808139852e+03, 9.561424899886e-02
BMC, ecology2, 999999, 4995991, ABMC, 256, 3, 1, 256, 5, 4.385128977902e+04, 4.163374709617e+03, 9.494303886150e-02
BMC, ecology2, 999999, 4995991, ABMC, 256, 3, 2, 256, 5, 4.385128977902e+04, 4.128156768522e+03, 9.413991673505e-02
BMC, ecology2, 999999, 4995991, ABMC, 256, 3, 3, 256, 5, 4.385128977902e+04, 4.170394887192e+03, 9.510312942237e-02
BMC, ecology2, 999999, 4995991, ABMC, 512, 1, 1, 512, 5, 4.385128977902e+04, 4.180419144624e+03, 9.533172606075e-02
