BMC, Geo_1438, 1437960, 60236322, LeidenCP, 1.000000000000e-03, 1, 721, 8, 4.425918818510e+14, 3.802547745589e+13, 8.591544268019e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 1.000000000000e-03, 2, 721, 10, 4.425918818511e+14, 3.725373648305e+13, 8.417175734730e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 1.000000000000e-03, 3, 721, 8, 4.425918818511e+14, 3.728188036570e+13, 8.423534613825e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 1.250000000000e-03, 1, 853, 9, 4.425918818510e+14, 3.656266553927e+13, 8.261033931837e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 1.250000000000e-03, 2, 853, 11, 4.425918818510e+14, 3.694795914418e+13, 8.348087856843e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 1.250000000000e-03, 3, 853, 9, 4.425918818511e+14, 3.803971995966e+13, 8.594762244750e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 1.500000000000e-03, 1, 980, 9, 4.425918818509e+14, 3.670060306621e+13, 8.292199782952e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 1.500000000000e-03, 2, 980, 10, 4.425918818510e+14, 3.721584650713e+13, 8.408614805921e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 1.500000000000e-03, 3, 980, 9, 4.425918818510e+14, 3.712103868750e+13, 8.387193757882e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 2.000000000000e-03, 1, 1224, 9, 4.425918818510e+14, 3.748334490739e+13, 8.469053872073e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 2.000000000000e-03, 2, 1224, 11, 4.425918818509e+14, 3.722566097868e+13, 8.410832305148e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 2.000000000000e-03, 3, 1224, 9, 4.425918818510e+14, 3.718524315213e+13, 8.401700229254e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 5.000000000000e-04, 1, 440, 9, 4.820480225167e+07, 3.969592731438e+06, 8.234849114646e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 5.000000000000e-04, 2, 440, 9, 4.820480225167e+07, 3.964991854089e+06, 8.225304676883e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 5.000000000000e-04, 3, 440, 9, 4.820480225167e+07, 3.965280460444e+06, 8.225903385604e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 7.500000000000e-04, 1, 622, 9, 4.820480225167e+07, 3.981095880750e+06, 8.258712192128e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 7.500000000000e-04, 2, 622, 10, 4.820480225167e+07, 3.975632278324e+06, 8.247378046625e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 7.500000000000e-04, 3, 622, 9, 4.820480225167e+07, 3.975099912795e+06, 8.246273663859e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 1.000000000000e-03, 1, 779, 10, 4.820480225167e+07, 3.992555360714e+06, 8.282484678330e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 1.000000000000e-03, 2, 779, 10, 4.820480225167e+07, 3.988861345260e+06, 8.274821509348e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 1.000000000000e-03, 3, 779, 10, 4.820480225167e+07, 3.992374469901e+06, 8.282109423574e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 1.250000000000e-03, 1, 921, 9, 4.820480225167e+07, 3.998757294108e+06, 8.295350478219e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 1.250000000000e-03, 2, 921, 10, 4.820480225167e+07, 3.996753149428e+06, 8.291192915928e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 1.250000000000e-03, 3, 921, 9, 4.820480225167e+07, 3.990181538593e+06, 8.277560226802e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 1.500000000000e-03, 1, 1077, 9, 4.820480225166e+07, 4.004206263359e+06, 8.306654267460e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 1.500000000000e-03, 2, 1077, 12, 4.820480225167e+07, 4.002981574673e+06, 8.304113672687e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 1.500000000000e-03, 3, 1077, 9, 4.820480225167e+07, 3.999467995369e+06, 8.296824815271e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 2.000000000000e-03, 1, 1354, 9, 4.820480225166e+07, 4.017665783908e+06, 8.334575802080e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 2.000000000000e-03, 2, 1354, 12, 4.820480225167e+07, 4.011989957394e+06, 8.322801401504e-02
BMC, Hook_1498, 1498023, 59374451, LeidenCP, 2.000000000000e-03, 3, 1354, 9, 4.820480225167e+07, 4.013567735869e+06, 8.326074474727e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 5.000000000000e-04, 1, 4368, 6, 4.657354734334e+03, 4.483428434966e+02, 9.626555610881e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 5.000000000000e-04, 2, 4368, 7, 4.657354734334e+03, 4.483805257488e+02, 9.627364702184e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 5.000000000000e-04, 3, 4368, 6, 4.657354734334e+03, 4.484260995543e+02, 9.628343236312e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 7.500000000000e-04, 1, 5448, 6, 4.657354734334e+03, 4.477443761661e+02, 9.613705669987e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 7.500000000000e-04, 2, 5448, 7, 4.657354734334e+03, 4.477698318547e+02, 9.614252239662e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 7.500000000000e-04, 3, 5448, 6, 4.657354734334e+03, 4.478083942328e+02, 9.615080228515e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 1.000000000000e-03, 1, 6404, 6, 4.657354734334e+03, 4.473446927904e+02, 9.605123902042e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 1.000000000000e-03, 2, 6404, 7, 4.657354734334e+03, 4.474218758624e+02, 9.606781131873e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 1.000000000000e-03, 3, 6404, 6, 4.657354734334e+03, 4.474295084150e+02, 9.606945013583e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 1.250000000000e-03, 1, 7335, 6, 4.657354734334e+03, 4.469036440088e+02, 9.595653960266e-02
BMC, thermal2, 1228045, 8580313, LeidenCP, 1.250000000000e-03, 2, 7335, 7, 4.657354734334e+03, 4.469017802694e+02, 9.595613943142e-02
